R26228	P26	L51926
R65904	P33147	L216583
R62748	P33132	L179053
R60513	P33133	L152234
R66711	P2005	R63783
R69553	P34081	R69545
R6257	P5012	R6219
R32061	compareContribution	R32058
R61882	P2005	R60165
R32204	P15506	R32190
R58805	P33041	L135419
R70265	TemplateComponentOrder	L241922
R60609	P33135	L153388
R29474	P15239	R29446
R64433	P33145	L198950
R54271	P32118	L102510
R34387	P27	L72326
R50244	hasContent	L92321
R67090	P33152	L230820
R69593	P34083	L240640
R8211	P27003	R49021
R30333	P15239	R29561
R56434	P27	L115167
R54228	P26	L102113
R25418	P29	L47513
R60601	P33136	L153293
R34121	P15629	L71466
R30737	P27	L61621
R59164	P33041	L139009
R49244	TemplateComponent	R49245
R57668	P15068	L125127
R58593	P33043	L133301
R64322	P33151	L197624
R8330	P27	L8323
R26474	P26	L52569
R52062	P31	R52063
R59204	P33049	L139417
R32746	P15517	R32570
R46192	P2001	R46240
R58930	P33045	L136673
R58780	P33044	L135172
R43039	P26	L81613
R63203	P33140	L184521
R6501	P5041	L4835
R66440	P33151	L223019
R23428	P7115	R23432
R64542	P2005	R63783
R62459	P33131	L175584
R61931	P33140	L169257
R67572	P33149	L236601
R63640	P33130	L189755
R27979	METHOD	R27962
R64141	P33143	L195444
R67221	P33144	L232384
R60716	P33131	L154668
R64549	P33151	L200348
R69375	HAS_ORCID	L239812
R64789	P33145	L203222
R60332	P33129	L150058
R25857	compareContribution	R25782
R57937	P31	R57939
R62947	P33134	L181443
R67082	P33148	L230720
R60438	P2005	R60165
R31900	P15471	L64692
R9470	P32	R9582
R57983	P33038	L128624
R61234	P33129	L160882
R63480	P33138	L187843
R50542	P29	L92641
R25984	P32	R25962
R26647	P15155	R26645
R65086	P33147	L206767
R30236	P27	L60359
R64356	P33142	L198023
R66134	P33146	L219342
R63993	P33150	L193675
R54202	P28	L101862
R65409	P33152	L210648
R56184	P31	R56185
R67271	P33146	L232986
R64282	P33144	L197137
R62161	P33136	L172013
R61229	P33138	L160831
R66948	P33148	L229112
R68670	P15198	L238820
R66856	P33151	L228011
R33825	P2001	R33822
R63168	P33130	L184091
R61808	P33135	L167776
R66855	P33145	L227993
R66794	P33148	L227264
R59162	P33047	L138995
R65614	P33145	L213101
R4421	P32	R4422
R30879	P31	R30935
R60830	P33130	L156035
R66758	P33141	L226825
R61777	P2005	R60165
R29570	P30	R11
R60501	P33133	L152090
R63809	P33146	L191463
R33053	P15590	L69351
R53242	P30004	L98014
R54150	P27	L101349
R60663	P33131	L154032
R58643	P33049	L133807
R33645	P27	L70077
R67220	P33150	L232378
R59892	P33084	L145803
R44690	P23155	L83479
R62366	P33135	L174472
R56918	P33008	L119528
R69974	P27	L241560
R69983	P31	R69984
R58753	P33041	L134899
R66953	P33147	L229171
R25186	P32	R25162
R59831	P4008	R59836
R61209	P33133	L160586
R56943	P29	L119762
R30886	P15387	R30824
R54430	P29	L104034
R30039	P15343	R30027
R63600	P33134	L189279
R63627	P33140	L189609
R26677	P32	R26553
R65795	P33145	L215273
R59814	P33067	L145141
R58691	P2005	R58159
R57944	P30004	L128193
R60812	P33132	L155821
R68867	P32	R68865
R61228	P33134	L160815
R57308	P31005	L123200
R44479	P27	L110549
R63907	P33145	L192638
R32917	P15570	L68435
R34932	HAS_METHOD	R34933
R48349	P7004	L89601
R57636	P33036	L124767
R67448	P33147	L235111
R31267	P15416	R31266
R32894	P15549	L68062
R54619	P32118	L105852
R57758	P9040	L126121
R66796	P33144	L227284
R56986	P31	R56987
R63324	P33129	L185962
R6290	P31	R6291
R60804	P33137	L155730
R60821	P33130	L155927
R62674	P33131	L178164
R52101	P15068	L95809
R49596	P27054	L90934
R62718	P33132	L178693
R67024	P33151	L230027
R54650	P32119	L106168
R70062	P18063	R70064
R53282	P27	L98307
R59343	P33048	L140806
R25454	P15052	L47622
R60422	P33138	L151147
R27523	P30	R11
R59166	P33044	L139032
R49056	P28	L90104
R63514	P33130	L188243
R61538	P33137	L164538
R61906	P2005	R60165
R32927	P15567	L68596
R30333	P15344	R30301
R61933	P33132	L169273
R66603	P33144	L224968
R62698	P33130	L178451
R62184	P33135	L172288
R64024	P33149	L194046
R56185	P30001	L113110
R61486	P33139	L163916
R58235	P33042	L129720
R60225	P33140	L148785
R27670	P31	R27671
R44479	P27	L110548
R52121	P30001	L95981
R60114	P33127	L147602
R60778	P33133	L155414
R29677	P15343	R29663
R58359	P33046	L130964
R26048	P15112	L51164
R6537	P5042	R6538
R29712	P15344	R29705
R38942	P18092	L76731
R67492	P33148	L235640
R62798	P33139	L179660
R65956	P33147	L217207
R66402	P33145	L222557
R30554	P15365	L60986
R25653	P27	L48506
R30949	P32	R30740
R28566	reference	L57658
R45123	P24015	L85239
R8390	P7058	R8406
R65071	P33152	L206592
R68203	hasSubject	R68208
R27679	P31	R27680
R28522	P29	L57383
R34784	P29	L73662
R34281	P32	R34186
R60907	P2005	R60165
R66846	P33150	L227890
R64129	P33144	L195301
R65325	P33151	L209639
R34709	P31	R34725
R60423	P33131	L151152
R62370	P33134	L174519
R57907	P27	L127768
R12098	HAS_APPROACH	R12157
R61334	P33133	L162086
R58921	P33045	L136583
R60140	P33124	L147989
R65962	P2005	R63783
R38780	P4053	R38824
R67470	P33152	L235380
R54026	P27	L100147
R66072	P33143	L218595
R62264	P33132	L173245
R63197	P33134	L184443
R34970	HAS_METHOD	R34947
R25931	reference	L50321
R54709	P31	R54710
R58728	P33049	L134657
R69297	P27	L239668
R61200	P33132	L160477
R54955	P31024	L108507
R67498	P33141	L235705
R23499	P27	L45875
R58507	P33044	L132442
R54653	P31005	L106206
R66824	P33141	L227617
R63126	P33129	L183586
R64894	P33147	L204463
R4308	P27	L252
R64528	P33148	L200093
R63881	P33152	L192333
R66267	P33142	L220934
R63674	P33130	L190163
R58699	P2005	R58159
R52080	P32	R52145
R66229	P33145	L220481
R32842	P32	R32545
R6100	P27	L4105
R25487	P27	L47797
R61936	P33140	L169317
R65094	P2005	R63783
R66374	P2005	R63783
R31234	P28	L62653
R30333	P15345	R30326
R60147	P33117	L148087
R55150	P27	L110839
R63861	P33142	L192083
R62324	P33135	L173968
R68535	compareContribution	R68062
R61344	P33129	L162202
R65196	P33143	L208083
R44933	TemplateComponentOccurrenceMin	L84156
R30601	P15373	L61182
R59968	P33091	L146488
R64150	P2005	R63783
R64458	P33147	L199252
R59359	P33050	L140968
R62073	P2005	R60165
R60941	P33131	L157368
R32113	P27	L65541
R65052	P33149	L206361
R60593	P33135	L153196
R46606	P25060	L87684
R59613	P33043	L143501
R60788	P33133	L155534
R61376	P33129	L162586
R62586	P33130	L177107
R6909	P5104	L5573
R67484	P33150	L235546
R34784	P26	L240154
R28145	P15267	R26149
R63875	P33144	L192253
R25433	P30	R11
R25277	P15037	L46991
R58795	P33043	L135321
R62028	P2005	R60165
R65599	P33146	L212922
R57105	P30	R50
R60646	P33137	L153834
R194	P36	R280
R59220	P33043	L139571
R33026	P27	L69178
R6162	P5001	R6004
R5006	P4016	R5008
R54469	P29012	L104398
R30874	P32	R30740
R5144	P4017	R5163
R57477	P33021	R57480
R62027	P33133	L170402
R28555	P15289	L57568
R64097	P33142	L194915
R63026	P33136	L182393
R68663	P26	L238798
R48352	P26005	L89616
R61769	P33133	L167306
R39027	P27031	R49369
R45109	P24017	L85151
R65061	P33150	L206470
R29174	P30	R11
R6691	P2006	R6554
R64274	P33142	L197039
R26424	P15023	L52431
R61819	P33140	L167913
R66101	P33142	L218942
R32171	P26	L239878
R38841	HAS_VENUE	R38844
R61774	P33133	L167366
R34519	P29	L72682
R67182	P33151	L231923
R44863	P19001	L84019
R9536	P30	R136
R67275	P33152	L233040
R56160	P30	R50
R31837	P31	R32021
R63944	P33143	L193080
R62091	P33136	L171173
R62481	P33139	L175856
R65434	P33143	L210939
R57729	P31	R57730
R31667	P26	L239833
R35017	P4056	R35019
R61365	P33131	L162456
R44826	HAS_ORCID	L83915
R34716	P32	R34708
R66785	P33149	L227157
R237	P36	R244
R70617	P2005	L242866
R61888	P33137	L168738
R52119	P30001	L95962
R50789	P31	R50790
R66072	P33147	L218599
R60763	P33133	L155234
R63280	P33137	L185442
R48265	P27	L89361
R64080	P33152	L194721
R36004	P16010	L74020
R63499	P33138	L188071
R25654	P15070	L48513
R25508	P15056	L47905
R61175	P33132	L160177
R53329	P15068	L98610
R66791	P33143	L227223
R28138	P27	L56714
R58775	P33048	L135126
R63296	P33137	L185634
R66827	P33143	L227655
R59048	P33048	L137856
R28242	P15271	L56888
R67529	P33152	L236088
R67576	P33143	L236643
R26015	P15105	L50872
R23511	P7120	L45923
R64095	P33143	L194892
R63216	P33135	L184672
R64784	P33146	L203163
R57036	P33013	L120655
R25681	P32	R25667
R50498	hasContent	L92571
R62581	P33136	L177053
R4308	P27	L253
R63851	P33151	L191972
R57931	P30002	L128040
R31699	P28	L63527
R64401	P33142	L198563
R57841	P33039	L127025
R57719	P31023	L125690
R25329	P15038	L47268
R69488	P26	L240146
R61872	P33137	L168546
R67502	P2005	R63783
R58301	P2005	R58159
R63314	P2005	R60165
R25089	P27	L46181
R55009	P30	R50
R65858	P2005	R63783
R60092	P5103	L147491
R58983	P33046	L137204
R59331	P33047	L140685
R65966	P33145	L217325
R50505	contains	R50499
R54234	P28	L102176
R54747	P30004	L107142
R58954	P33047	L136915
R68346	P18023	R68352
R62715	P2005	R60165
R54022	P27	L100110
R65863	P33145	L216089
R31105	P15072	L62295
R57857	P33038	L127212
R27473	P15234	R27463
R60317	P33131	L149880
R28599	P27	L57982
R29571	P15341	R29372
R34617	P26	L72826
R27554	P15239	R27551
R31716	P15433	L63784
R65836	P33152	L215772
R56566	P15068	L116288
R65787	P33145	L215177
R36125	P32	R12219
R59494	P33049	L142317
R28573	P15283	R28524
R59003	P33044	L137402
R61879	P33135	L168628
R67255	P33143	L232791
R58751	P33045	L134883
R65723	P33152	L214416
R54706	P27030	L106737
R45022	HAS_EVALUATION	R45002
R51191	P26	L94308
R65585	P33148	L212756
R58298	P33046	L130354
R64416	P33144	L198745
R34628	P15671	L72913
R60880	P33136	L156641
R62347	P33137	L174246
R57709	P30004	L125589
R62957	P33132	L181561
R63840	P33142	L191831
R68437	P32	R68531
R62923	P33136	L181157
R59337	P33042	L140740
R34183	compareContribution	R34172
R68422	P32	R68531
R66757	P33150	L226822
R45006	P15393	L85001
R54507	P32118	L104758
R25077	P30	R11
R29268	P30	R11
R29164	P27	L59188
R55149	P29012	L110286
R29197	P15335	L59267
R49553	TemplateComponentOccurrenceMin	L90831
R6453	P27	L4748
R27810	P27	L56069
R66251	P2005	R63783
R62369	P33131	L174504
R62131	P33136	L171653
R63634	P33133	L189686
R46167	P25012	L86563
R27779	P30	R11
R60855	P2005	R60165
R32568	P27	L66416
R57339	P30004	L123486
R58661	P2005	R58159
R32152	P15503	R32149
R61853	P2005	R60165
R63812	P33142	L191495
R64548	P2005	R63783
R60985	P33137	L157902
R32408	P32	R26370
R31481	P30	R11
R62664	P33137	L178050
R58374	P33050	L131118
R60209	P33135	L148588
R64405	P2005	R63783
R64760	P33150	L202879
R57668	P31005	L125124
R65988	P33146	L217590
R60540	P33134	L152559
R27870	P31	R27871
R33128	P15592	R33122
R65836	P33142	L215762
R62184	P33139	L172292
R34988	HAS_METHOD	R35002
R34345	P15648	R34340
R44538	P27	L83175
R63975	P33142	L193451
R38907	url	L88123
R8431	P7037	R8432
R59283	P33049	L140207
R34488	P27	L72629
R59727	P33060	L144401
R29070	P15321	L58997
R29565	P15344	R29562
R6043	P5002	R6029
R67561	P33149	L236469
R54335	P30001	L103117
R57651	P30002	L124932
R53360	P27	L98800
R107	P36	R156
R32775	P15521	L67299
R63259	P33134	L185187
R60594	P33134	L153207
R60484	P33135	L151888
R58801	P33046	L135384
R65240	P33150	L208618
R27618	P27	L55615
R67039	P33141	L230197
R40007	TemplateComponentOccurrenceMin	L78019
R32413	P27	L65987
R60475	P33139	L151784
R54335	P15068	L103122
R65073	P33152	L206616
R60259	P33130	L149183
R25558	P15059	L48185
R65615	P33151	L213119
R28233	P27	L56876
R48147	P18059	R48171
R60573	P33135	L152956
R25574	P15061	L48259
R46631	P29	L87809
R33592	P15595	L69913
R31625	P15422	R31623
R61113	P33137	L159438
R64201	P33151	L196172
R27896	P26	L56180
R66396	P33145	L222485
R53259	P30002	L98159
R66956	P33141	L229201
R30261	P15341	R29362
R56103	P31005	L112444
R33839	P27	L70916
R59220	P33045	L139573
R48046	TemplateComponent	R48095
R48088	P7004	R48045
R63074	P33140	L182973
R30497	P15350	L60760
R62401	P33130	L174887
R64144	P33149	L195486
R63847	P2005	R63783
R30748	P15072	L61675
R60783	P33140	L155481
R61428	P33140	L163221
R70031	P18057	R38357
R33844	P30	R11
R54604	P32118	L105704
R57943	P27	L128177
R50004	TemplateComponentOccurrenceMax	L92013
R64562	P33146	L200499
R30466	P27	L60587
R26088	P15122	L51437
R26094	P15126	L51468
R3013	P29	R3019
R68496	P34015	R68327
R34648	P15675	L73120
R41130	P26	L79245
R30333	P15345	R29391
R25742	P30	R11
R6739	P28	L124209
R32490	P15072	L66191
R61439	P2005	R60165
R25874	P27	L49940
R57675	P33038	L125209
R62224	P33133	L172766
R66743	P33146	L226650
R32819	P29	L67480
R64524	P33152	L200049
R59428	P33044	L141652
R26499	P15023	L52646
R61361	P33139	L162416
R70498	HAS_ORCID	L242202
R66640	P33141	L225409
R64945	P2005	R63783
R66041	P33144	L218224
R46103	P27	L86226
R66502	P33149	L223761
R57603	P27030	R49273
R62525	P33132	L176377
R54935	P7004	L108421
R44500	P32	R44421
R32278	P15508	R32192
R63487	P2005	R60165
R61572	P33139	L164948
R65944	P33142	L217058
R32761	P15524	R32759
R25453	P27	L47616
R61266	P33139	L161276
R65010	P33150	L205858
R64307	P2005	R63783
R62732	P33132	L178861
R23294	P7120	L45027
R28487	compareContribution	R28452
R59456	P33041	L141929
R58332	P33046	L130694
R57076	P33012	L121037
R54742	P27	L107091
R66162	P33143	L219675
R65002	P33150	L205762
R57501	compareContribution	R57272
R61395	P33133	L162818
R26417	P28	L52404
R58633	P2005	R58159
R67299	P2005	R63783
R54385	P30001	L103593
R64567	P33145	L200558
R57443	P9065	R57452
R25712	P5026	L48792
R67060	P33151	L230459
R65912	P33141	L216673
R63757	P33131	L191160
R27446	P15126	L55109
R63647	P33138	L189847
R59073	P33049	L138107
R64688	P2005	R63783
R58002	compareContribution	R57718
R64176	P33144	L195865
R57681	P33037	L125275
R65200	P33148	L208136
R65296	P33146	L209286
R59088	P2005	R58159
R68979	HAS_METHOD	R50356
R38301	P18058	R38313
R6828	P5076	L5390
R61441	P33134	L163371
R60644	P33131	L153804
R54387	P32119	L103609
R6358	P5016	L4505
R43028	P22055	L81451
R33979	P15618	R33978
R46427	P29	L86979
R26289	P33	R26286
R6869	P5047	R6871
R61199	P33137	L160470
R60782	P33132	L155461
R66856	P33141	L228001
R27512	P15242	L55307
R64650	P33143	L201552
R53246	P30001	L98045
R25247	P27	L46854
R57658	P29	L125014
R6276	P5023	R6214
R62018	P33135	L170296
R64067	P33144	L194557
R61686	P33139	L166316
R30698	compareContribution	R30681
R65112	P33141	L207073
R62682	P33133	L178262
R60947	P33131	L157440
R44526	P23128	L83141
R55194	HAS_RESULTS	R55198
R61486	P2005	R60165
R65368	P33151	L210155
R59394	P33045	L141313
R61077	P33132	L159001
R61225	P33131	L160776
R31693	P30	R11
R63058	P33138	L182779
R48214	TemplateComponent	R70513
R59365	P2005	R58159
R64034	P33141	L194158
R32726	P30	R11
R29954	P29	L60114
R59640	P33046	L143774
R8009	HAS_ORCID	L8009
R66594	P2005	R63783
R28127	P29	L56658
R64467	P33149	L199362
R32699	P31	R32700
R60747	P2005	R60165
R32922	P27	L68525
R56456	P27	L115346
R63599	P33137	L189270
R66815	P33142	L227510
R70586	P34116	L242707
R62571	P33129	L176926
R30487	P15346	L60686
R28889	compareContribution	R28876
R58462	P33049	L131997
R26181	P27	L51848
R60870	P33133	L156518
R26582	P31	R26583
R57026	P33012	L120563
R59011	P33047	L137485
R49265	TemplateComponentOrder	L90376
R54621	P9040	L105873
R62277	P33132	L173401
R32723	P27	L67074
R60860	P33131	L156396
R54202	P27	L101861
R30964	P32	R30740
R46470	P23007	L87029
R68880	P29	L239043
R56230	P31005	L113502
R34229	P15238	L71876
R67361	P33143	L234063
R44440	P28	L82448
R61565	P33136	L164861
R34384	P27	L72313
R61440	P33129	L163354
R61740	P33131	L166956
R63910	P33150	L192679
R57591	P15068	L124318
R29108	compareContribution	R29090
R63668	P33130	L190091
R60231	P33133	L148850
R59491	P33043	L142281
R64179	P33142	L195899
R31878	compareContribution	R31861
R63927	P33147	L192880
R28889	compareContribution	R28818
R69461	HAS_RESULTS	R51208
R25674	P31	R25716
R31490	P15423	R31488
R70575	P2005	L242626
R54596	P29012	L105636
R34723	P15686	L73435
R59627	P33050	L143648
R33646	P15605	L70084
R58471	P33041	L132079
R58128	P32	R58126
R55045	P32	R54953
R32862	P15072	L67666
R58109	P26	L129056
R56390	P31	R56391
R60644	P33129	L153802
R63553	P33134	L188715
R56753	P27030	L118024
R58919	P33046	L136564
R38027	P18002	R25045
R65110	P33150	L207058
R29218	P15327	L59349
R69818	P4047	L241406
R66070	P33143	L218571
R26982	compareContribution	R26939
R34400	P26	L241800
R26272	P31	R26273
R63172	P33129	L184138
R59620	P33044	L143572
R54717	P27	L106837
R64210	P33147	L196276
R32391	P26	L239988
R23436	P27	L45626
R66271	P33145	L220985
R66387	P33141	L222373
R27323	P15208	L54560
R57045	P32	R56946
R6243	P5012	R6225
R52004	P27030	L95022
R33613	P27	L69976
R63818	P33151	L191576
R67487	P2005	R63783
R54768	P29012	L107334
R62895	P33130	L180815
R26812	P9008	R25666
R58897	P33047	L136345
R61450	P2005	R60165
R62659	P33130	L177983
R55047	P29012	L109342
R59073	P33047	L138105
R66149	P33143	L219519
R60134	P33114	L147889
R25824	P27	L49590
R57641	P31	R57642
R45101	P30011	R70344
R66616	P33143	L225123
R59274	P33044	L140112
R30763	P28	L61760
R62798	P33132	L179653
R66395	P33147	L222475
R61766	P33137	L167274
R52040	P27030	L95318
R4622	P30	R370
R65012	P33150	L205882
R69727	P26	L240984
R56967	P30004	L119963
R64138	P33151	L195416
R61320	P33140	L161925
R68691	HAS_METHOD	R51093
R32522	P15514	R27732
R57376	P27	L123841
R33625	P15594	L69994
R65173	P33144	L207808
R58148	P31	R58149
R61577	P33131	L165000
R28049	P27	L56468
R62839	P33138	L180151
R66087	P33147	L218779
R38722	P17	R38738
R57104	P30002	L121291
R65552	P33141	L212353
R61296	P33134	L161631
R60846	P33129	L156226
R60759	P33129	L155182
R61840	P33137	L168162
R58299	P33045	L130363
R62148	P33130	L171851
R25505	P31	R25506
R62282	P33140	L173469
R30118	P15341	R29372
R66200	P33142	L220130
R5079	P4017	R5085
R54736	P31	R54737
R8238	HAS_IMPLEMENTATION	R49014
R29407	P29	L59707
R64776	P33146	L203067
R62192	P33132	L172381
R64387	P33141	L198394
R70437	TemplateComponentOccurrenceMin	L242110
R56898	P30001	L119352
R60933	P33139	L157280
R49005	P16016	R133
R60490	P33129	L151954
R67211	P33141	L232261
R53102	HAS_VENUE	R51422
R25814	P27	L49476
R68544	HAS_ORCID	L238627
R66496	P33146	L223686
R25955	P28	L50472
R63333	P33140	L186081
R56955	P27	L119848
R64713	P2005	R63783
R50485	contains	R50475
R30180	P15343	R30178
R25992	P15096	L50665
R28099	compareContribution	R27943
R54827	P30002	L107926
R52130	P32	R52145
R34791	P27	L73679
R27243	P32	R27237
R60564	P33139	L152852
R44647	P23140	R44648
R64288	P33143	L197208
R64415	P33144	L198733
R33699	P29	L70372
R67038	P33144	L230188
R9514	P7219	L9146
R26395	P30	R11
R62135	P33132	L171697
R59494	P33043	L142311
R57193	P27	L122118
R63972	P33143	L193416
R23443	P26	L45658
R67090	P33147	L230815
R56855	P30	R50
R61123	P2005	R60165
R65339	P33147	L209803
R68957	HAS_VENUE	R68980
R60513	P2005	R60165
R27019	P15176	R27017
R65776	P33149	L215049
R29114	P29	L59054
R66974	P33150	L229426
R31490	P15424	L63049
R61320	P33132	L161917
R60440	P33134	L151359
R67166	P33147	L231727
R25420	P27	L47521
R66697	P33149	L226101
R44978	compareContribution	R44701
R68318	P34014	R67803
R54597	P26	L105645
R27414	P15229	L54986
R56824	P33009	L118675
R54837	P30002	L108023
R65535	P33150	L212158
R54315	P32	R54245
R57998	P27030	R49274
R65143	P33148	L207452
R54858	P32118	L108221
R66116	P33143	L219123
R62195	P33129	L172414
R57654	P27	L124968
R62142	P33139	L171788
R66330	P33151	L221699
R25122	P29	L46353
R60573	P33136	L152957
R54700	P30002	L106671
R69300	HAS_VENUE	R69352
R66223	P33146	L220410
R68871	compareContribution	R23472
R46113	P27	L86285
R58619	P33046	L133564
R38485	P29	L76481
R65037	P33145	L206177
R26259	P33	R26257
R4013	P4001	L3004
R66536	P33149	L224169
R57961	P33036	L128379
R28595	P32	R28521
R52120	P26	L95966
R56822	P30001	L118660
R65211	P33151	L208271
R52141	P29011	L96142
R6612	P2006	R6557
R57898	P30004	L127667
R68282	P30	R69
R64511	P33142	L199883
R59393	P33041	L141299
R46556	P25060	L87458
R62594	P33131	L177204
R31992	P27	L65142
R67291	P33149	L233229
R6727	P2006	R6552
R54751	P30	R50
R33013	P30	R11
R46619	P26	L87745
R62469	P33135	L175708
R59024	P33046	L137614
R54351	P27030	L103265
R60412	P2005	R60165
R51125	HAS_RESULTS	R51053
R64482	P33147	L199540
R62713	P33137	L178638
R59000	P33046	L137374
R26114	P32	R26108
R56568	P32	R56530
R64534	P33141	L200158
R70614	P27	L242851
R62347	P33140	L174249
R61988	P33130	L169931
R66945	P33151	L229079
R52039	P29012	L95304
R58893	P33045	L136303
R26903	P31	R26904
R56793	P28	L118395
R64195	P33148	L196097
R65712	P33151	L214283
R63994	P33147	L193684
R64721	P33151	L202412
R54353	P32119	L103281
R63439	P33135	L187348
R64805	P33144	L203413
R62064	P33132	L170845
R57173	P9040	L121924
R62102	P33140	L171309
R60795	P33140	L155625
R62916	P33138	L181075
R67639	P30	R69
R62444	P33140	L175413
R65744	P33152	L214668
R32198	P15509	L65771
R25264	P26	L46937
R28777	P15290	L58209
R32248	P27	L65821
R57218	P15068	L122354
R46152	P30	R122
R31753	P27	L64098
R60923	P33139	L157160
R54444	P31005	L104169
R54516	P31023	L104851
R67134	P33152	L231348
R54254	P30001	L102346
R66380	P2005	R63783
R60581	P33140	L153057
R46670	P27	L241964
R69577	P29	L240600
R65972	P33149	L217401
R65233	P2005	R63783
R27774	P26	L240188
R63047	P33132	L182641
R28594	P15289	L57929
R65948	P33150	L217114
R69510	P29	L240483
R59049	P33046	L137864
R27755	P26	L240193
R56878	P27030	L119167
R58861	P33047	L135985
R64856	P33148	L204008
R29826	P15239	R29824
R36092	P5009	L74328
R46210	P25017	L86666
R56882	P31005	L119210
R66138	P33152	L219396
R61101	P33132	L159289
R27707	P15238	L55879
R67159	P33145	L231641
R59812	P33071	L145121
R65345	P33150	L209878
R46966	HAS_VALUE	R46968
R57960	P15068	L128376
R59865	P33077	L145391
R63051	P33136	L182693
R60271	P33133	L149330
R39010	P30	R57
R63629	P2005	R60165
R59073	P2005	R58159
R66150	P33146	L219534
R67184	P33145	L231941
R44495	P30	R77
R58323	P33045	L130603
R54678	P32119	L106443
R30971	P15072	L62238
R57228	P31023	L122450
R33581	compareContribution	R33376
R63419	P33132	L187105
R38893	P15609	R38895
R57724	P31005	L125747
R63978	P33143	L193488
R57743	P27030	R49276
R62331	P33129	L174046
R59103	P33042	L138400
R59180	P2005	R58159
R66908	P33146	L228630
R70080	P18060	R51262
R26415	P30	R11
R62996	P33136	L182033
R67573	P2005	R63783
R30724	P15376	L61581
R65379	P33142	L210278
R62026	P33137	L170394
R55015	P28	L109051
R58225	P33045	L129623
R58548	P33043	L132851
R23326	P27	L45164
R29153	compareContribution	R29130
R57886	P33036	L127527
R62161	P33140	L172017
R65531	P33150	L212110
R26875	P29	L53481
R60666	P33129	L154066
R62616	P33134	L177471
R25916	P28	L50228
R54447	P31	R54448
R6105	P5001	R6005
R57501	url	L124161
R27453	P30	R11
R67443	P33146	L235050
R51498	P5103	L94687
R60463	P33130	L151631
R65546	P33146	L212286
R25921	P27	L50260
R67018	P2005	R63783
R60718	P33129	L154690
R66079	P33151	L218687
R49313	TemplateComponentOccurrenceMin	L90461
R54199	P30002	L101832
R12122	P9014	R12123
R64944	P33152	L205068
R26970	P27	L53681
R62119	P33134	L171507
R4234	P30	R370
R57246	P30002	L122631
R30763	P31	R30764
R59091	P33046	L138284
R32547	P15517	R32542
R70543	P31	R70572
R64397	P33151	L198524
R54208	P27	L101921
R33426	P27	L69766
R38533	P27	R38839
R64196	P33151	L196112
R55108	P31	R55165
R62400	P33131	L174876
R59183	P33049	L139207
R66522	P33147	L223999
R65211	P33142	L208262
R61725	P33130	L166775
R45107	P30012	R70701
R6130	P5003	R6085
R60509	P33135	L152188
R52334	P31	R52335
R1042	P1004	R1047
R69610	P34084	R69546
R51103	P27	L94149
R65308	P2005	R63783
R60743	P33129	L154990
R29974	P15341	R29372
R70358	P27	L242004
R70429	TemplateComponentOrder	L242089
R27805	P15257	R27727
R66633	P33150	L225334
R26126	P15136	L51664
R65258	P33146	L208830
R62734	P33130	L178883
R58792	P33047	L135295
R32559	P27	L66379
R41111	P27	L79151
R46649	P27	R69386
R64244	P33148	L196685
R57339	P31005	L123485
R68163	P15198	R68192
R68162	P34001	L238379
R59874	P33076	L145525
R32898	P15536	L68150
R32546	P31	R32547
R31382	P15422	R31378
R6383	P27	L4567
R45013	P15411	L85012
R65574	P33144	L212620
R61642	P33133	L165782
R67188	P33151	L231995
R53241	P29	L98002
R54560	P29012	L105270
R63480	P33129	L187834
R54395	P30002	L103691
R56578	P33010	L116394
R59456	P33050	L141938
R60467	P2005	R60165
R33144	P29	L69603
R63127	P33140	L183609
R44463	P23117	L82624
R51103	HAS_VENUE	R50346
R34712	P15687	L73391
R59555	P33041	L142919
R66857	P33145	L228017
R64743	P33151	L202676
R6359	P5022	R6206
R9233	P26029	L8983
R49010	P1	R49011
R30684	P30	R11
R50338	hasContent	L92407
R59191	P33048	L139286
R25170	P15020	L46513
R25572	P15059	L48248
R32975	P32	R32961
R60937	P33136	L157325
R56659	P31005	L117169
R8135	P7022	L8099
R58437	P33047	L131745
R65579	P33144	L212680
R44428	P23111	L82343
R60894	P33131	L156804
R58124	P26	L129100
R27549	P31	R27550
R58675	P33044	L134122
R25139	P31	R25140
R56101	P31023	L112427
R64269	P33146	L196983
R41350	P20100	R41351
R66424	P33149	L222825
R41005	P28	L79010
R29621	P29	L59876
R63609	P33131	L189384
R29102	P9041	R29099
R4172	P31	R4179
R56419	P31024	L115047
R34633	P28	L72966
R54091	P32001	L100779
R61032	P33129	L158458
R67439	P33151	L235007
R66401	P33148	L222548
R50150	HAS_VENUE	R50151
R59561	P33045	L142983
R60987	P33130	L157919
R56228	P33009	L113478
R60464	P33133	L151646
R67280	P33146	L233094
R64603	P33146	L200991
R64036	P33144	L194185
R55040	P29012	L109274
R49429	P23142	R49430
R54409	P32117	L103823
R60521	P33132	L152329
R29882	P15344	R29880
R25725	P5029	L48889
R58853	P2005	R58159
R30333	P15341	R29424
R32378	P15507	R32191
R54961	P27	L108563
R36119	P16022	L74464
R65158	P33144	L207628
R67106	P33148	L231008
R29334	P30	R11
R57501	compareContribution	R57388
R61991	P33129	L169966
R62612	P33136	L177425
R54690	P32118	L106561
R54283	P32117	L102618
R26397	P26	L52314
R62197	P33137	L172446
R31992	P29	L65143
R46105	P27	L86239
R27402	P15214	L54934
R54140	P27	L101254
R60124	P2005	R60076
